Price,Year,Kilometer,Seating Capacity,Fuel Tank Capacity,Make,Model,Fuel Type,Transmission,Location,Color,Owner,Seller Type,Engine,Max Power,Max Torque,Drivetrain
665000.0,2017.0,48000.0,5.0,37.0,Maruti Suzuki,Baleno Alpha 1.3,Diesel,Manual,Delhi,Blue,First,Individual,1248 cc,74 bhp @ 4000 rpm,190 Nm @ 2000 rpm,FWD
1090000.0,2019.0,37000.0,5.0,55.0,Hyundai,Creta EX 1.4 CRDi,Diesel,Manual,Hyderabad,Blue,First,Individual,1396 cc,89 bhp @ 4000 rpm,220 Nm @ 1500 rpm,FWD
4085001.5,2015.0,54000.0,5.0,70.0,Mercedes-Benz,S-Class S 350 CDI,Diesel,Automatic,Faridabad,White,First,Individual,2987 cc,255 bhp @ 3600 rpm,620 Nm @ 1600 rpm,RWD
2400000.0,2017.0,81802.0,5.0,75.0,Audi,A6 35 TDI Matrix,Diesel,Automatic,Nashik,Blue,Second,Individual,1968 cc,190 bhp @ 3800 rpm,400 Nm @ 1750 rpm,FWD
1085000.0,2018.0,45915.0,5.0,45.0,Hyundai,Verna SX Plus 1.6 CRDi AT,Diesel,Automatic,Mumbai,Black,First,Individual,1582 cc,126 bhp @ 4000 rpm,260 Nm @ 1500 rpm,FWD
2140000.0,2021.0,24000.0,5.0,50.0,Hyundai,Alcazar Signature (O) 6 STR 2.0 Petrol AT,Petrol,Automatic,Mumbai,Grey,First,Individual,1999 cc,157 bhp @ 6500 rpm,191 Nm @ 4500 rpm,FWD
795000.0,2019.0,22224.0,5.0,35.0,Honda,Amaze 1.2 V CVT Petrol [2018-2020],Petrol,Automatic,Pune,Grey,First,Individual,1199 cc,89 bhp @ 6000 rpm,110 Nm @ 4800 rpm,FWD
1080000.0,2021.0,38000.0,5.0,45.0,Maruti Suzuki,Ertiga VXI CNG,CNG,Manual,Delhi,White,First,Individual,1373 cc,94 bhp @ 6000 rpm,130 Nm @ 4000 rpm,FWD
628000.0,2018.0,53848.0,5.0,35.0,Honda,Amaze 1.2 S MT Petrol [2018-2020],Petrol,Manual,Delhi,Maroon,First,Individual,1199 cc,89 bhp @ 6000 rpm,110 Nm @ 4800 rpm,FWD
1550000.0,2013.0,104264.0,5.0,57.0,BMW,3-Series 320d Luxury Line,Diesel,Automatic,Hyderabad,Red,Second,Individual,1995 cc,188 bhp @ 4000 rpm,400 Nm @ 1750 rpm,RWD
2400000.0,2016.0,61159.0,5.0,80.0,Mercedes-Benz,E-Class E 200,Petrol,Automatic,Mumbai,Black,Second,Individual,1991 cc,184 bhp @ 5500 rpm,300 Nm @ 1200 rpm,RWD
595000.0,2015.0,72000.0,5.0,40.0,Honda,City VX (O) MT,Petrol,Manual,Meerut,Brown,First,Individual,1497 cc,117 bhp @ 6600 rpm,145 Nm @ 4600 rpm,FWD
3450000.0,2016.0,29000.0,5.0,57.0,Land Rover,Evoque SE,Diesel,Automatic,Delhi,Blue,First,Individual,2179 cc,188 bhp @ 3500 rpm,420 Nm @ 1750 rpm,AWD
819999.0,2018.0,42000.0,5.0,40.0,Honda,WR-V VX MT Petrol,Petrol,Manual,Chennai,Maroon,First,Individual,1199 cc,89 bhp @ 6000 rpm,110 Nm @ 4800 rpm,FWD
1490000.0,2012.0,40000.0,5.0,75.0,Audi,Q5 2.0 TDI quattro Premium Plus,Diesel,Automatic,Raipur,Black,First,Individual,1968 cc,174 bhp @ 4200 rpm,380 Nm @ 1750 rpm,AWD
950000.0,2020.0,57400.0,5.0,42.0,Mahindra,XUV300 1.5 W6 [2019-2020],Diesel,Manual,Agra,White,First,Individual,1497 cc,115 bhp @ 3750 rpm,300 Nm @ 1500 rpm,FWD
3750000.0,2019.0,13500.0,5.0,66.0,Jaguar,XF Prestige Diesel CBU,Diesel,Automatic,Delhi,Silver,Second,Individual,1999 cc,177 bhp @ 4000 rpm,430 Nm @ 1750 rpm,RWD
4085001.5,2021.0,12400.0,5.0,66.0,Mercedes-Benz,C-Class C200 Progressive,Petrol,Automatic,Pune,Blue,First,Individual,1991 cc,201 bhp @ 5800 rpm,300 Nm @ 1200 rpm,RWD
2950000.0,2021.0,38000.0,5.0,60.0,Jeep,Compass Model S (O) Diesel 4x4 AT,Diesel,Automatic,Pune,White,First,Individual,1956 cc,168 bhp @ 3750 rpm,350 Nm @ 1750 rpm,AWD
1625000.0,2019.0,7000.0,5.0,60.0,MG,Hector Sharp 1.5 DCT Petrol [2019-2020],Petrol,Automatic,Pune,Red,First,Individual,1451 cc,141 bhp @ 5000 rpm,250 Nm @ 1600 rpm,0
1290000.0,2012.0,121000.0,5.0,80.0,Toyota,Fortuner 3.0 4x4 MT,Diesel,Manual,Ludhiana,Gold,Second,Individual,2982 cc,169 bhp @ 3600 rpm,343 Nm @ 1400 rpm,AWD
625000.0,2015.0,76000.0,5.0,45.0,Toyota,Etios Liva GD,Diesel,Manual,Pune,White,First,Individual,1364 cc,67 bhp @ 3800 rpm,170 Nm @ 1800 rpm,FWD
1490000.0,2018.0,50000.0,5.0,70.0,Mahindra,XUV500 W10,Diesel,Manual,Chennai,Maroon,First,Individual,2179 cc,138 bhp @ 3750 rpm,330 Nm @ 1600 rpm,FWD
325000.0,2013.0,46721.0,5.0,35.0,Hyundai,i10 Asta 1.2 AT with Sunroof,Petrol,Automatic,Thane,Silver,Second,Individual,1197 cc,80@5200,111@4000,FWD
1190000.0,2017.0,41470.0,5.0,70.0,Mahindra,XUV500 W10 AT,Diesel,Automatic,Delhi,Black,First,Individual,2179 cc,138 bhp @ 3750 rpm,330 Nm @ 1600 rpm,FWD
625000.0,2013.0,136500.0,5.0,60.0,Mahindra,Scorpio VLX 2WD Airbag BS-IV,Diesel,Manual,Salem,White,Third,Individual,2179 cc,120 bhp @ 4000 rpm,290 Nm @ 1800 rpm,RWD
4085001.5,2014.0,80000.0,5.0,77.0,Land Rover,Range Rover Sport SDV6 HSE,Diesel,Automatic,Delhi,White,Second,Individual,2993 cc,289 bhp @ 4000 rpm,600 Nm @ 2000 rpm,AWD
1138000.0,2018.0,6000.0,5.0,40.0,Honda,City ZX CVT Petrol [2017-2019],Petrol,Automatic,Mumbai,Silver,First,Corporate,1497 cc,117 bhp @ 6600 rpm,145 Nm @ 4600 rpm,FWD
4085001.5,2021.0,17000.0,5.0,63.0,Audi,A4 1.8 TFSI Multitronic Premium Plus,Petrol,Automatic,Mumbai,White,First,Individual,1798 cc,170 bhp @ 3800 rpm,320 Nm @ 1400 rpm,FWD
365000.0,2014.0,31000.0,5.0,35.0,Honda,Brio S MT,Petrol,Manual,Kharar,White,First,Individual,1198 cc,87 bhp @ 6000 rpm,109 Nm @ 4500 rpm,FWD
475000.0,2014.0,73265.0,5.0,60.0,Chevrolet,Cruze LTZ AT,Diesel,Automatic,Delhi,White,Second,Individual,1998 cc,164 bhp @ 3800 rpm,380 Nm @ 2000 rpm,FWD
1225000.0,2019.0,47000.0,5.0,55.0,Hyundai,Creta SX 1.6 CRDi,Diesel,Manual,Jalandhar,White,First,Individual,1582 cc,126 bhp @ 4000 rpm,260 Nm @ 1500 rpm,FWD
725000.0,2017.0,42000.0,5.0,45.0,Maruti Suzuki,Ertiga VDI SHVS,Diesel,Manual,Delhi,White,First,Individual,1248 cc,89 bhp @ 4000 rpm,200 Nm @ 1750 rpm,FWD
2450000.0,2017.0,25000.0,5.0,50.0,Mercedes-Benz,GLA 200 CDI Sport,Diesel,Automatic,Mumbai,White,Second,Individual,2143 cc,134 bhp @ 3600 rpm,300 Nm @ 1600 rpm,FWD
225000.0,2009.0,136500.0,5.0,70.0,Hyundai,Sonata 2.0 CRDi,Diesel,Manual,Yamunanagar,Silver,Third,Individual,1991 cc,142@4000,323@2000,FWD
695000.0,2018.0,68818.0,5.0,37.0,Maruti Suzuki,DZire VXi AMT,Petrol,Automatic,Mumbai,Silver,First,Individual,1197 cc,82 bhp @ 6000 rpm,113 Nm @ 4200 rpm,FWD
2200000.0,2018.0,57000.0,5.0,55.0,Toyota,Innova 2.8 ZX AT 7 STR [2016-2020],Diesel,Automatic,Pune,Grey,First,Individual,2755 cc,172 bhp @ 3400 rpm,360 Nm @ 1200 rpm,RWD
950000.0,2020.0,39000.0,5.0,35.0,Honda,Amaze 1.5 VX CVT Diesel,Diesel,Automatic,Ludhiana,White,First,Individual,1498 cc,79 bhp @ 3600 rpm,160 Nm @ 1750 rpm,FWD
2598000.0,2022.0,12050.0,5.0,65.0,Toyota,Innova ZX 2.7 AT 7 STR,Petrol,Automatic,Delhi,Black,First,Individual,2694 cc,164 bhp @ 5200 rpm,245 Nm @ 4000 rpm,RWD
585000.0,2017.0,24100.0,5.0,40.0,Honda,Jazz VX Petrol,Petrol,Manual,Mumbai,Silver,First,Individual,1199 cc,89 bhp @ 6000 rpm,110 Nm @ 4800 rpm,FWD
434999.0,2017.0,23000.0,5.0,42.0,Ford,Aspire Titanium 1.2 Ti-VCT,Petrol,Manual,Delhi,White,First,Individual,1196 cc,87 bhp @ 6300 rpm,112 Nm @ 4000 rpm,FWD
295000.0,2009.0,136500.0,5.0,43.0,Maruti Suzuki,Swift VDi,Diesel,Manual,Coimbatore,Grey,First,Individual,1248 cc,75@4000,190@2000,FWD
910000.0,2019.0,76000.0,5.0,43.0,Maruti Suzuki,Ciaz Delta 1.5 Diesel,Diesel,Manual,Hyderabad,White,First,Individual,1498 cc,94 bhp @ 4000 rpm,225 Nm @ 1500 rpm,FWD
565000.0,2020.0,47000.0,5.0,35.0,Maruti Suzuki,Celerio VXi,Petrol,Manual,Hyderabad,White,First,Individual,998 cc,67 bhp @ 6000 rpm,90 Nm @ 3500 rpm,FWD
1050000.0,2021.0,1910.0,5.0,48.0,Toyota,Urban Cruiser Premium Grade AT,Petrol,Automatic,Varanasi,White,First,Individual,1462 cc,103 bhp @ 6000 rpm,138 Nm @ 4400 rpm,FWD
990000.0,2019.0,23000.0,5.0,60.0,Hyundai,Creta E Plus 1.4 CRDI,Diesel,Manual,Ahmedabad,Orange,First,Individual,1396 cc,89 bhp @ 4000 rpm,224 Nm @ 1500 rpm,FWD
2590000.0,2020.0,36978.0,5.0,50.0,Audi,A3 35 TDI Premium Plus,Diesel,Automatic,Chandigarh,Blue,Second,Individual,1968 cc,141 bhp @ 3500 rpm,320 Nm @ 1750 rpm,FWD
1000000.0,2016.0,33000.0,5.0,70.0,Mahindra,XUV500 W8 AWD [2015-2017],Diesel,Manual,Rudrapur,White,First,Individual,2179 cc,138 bhp @ 3750 rpm,330 Nm @ 1600 rpm,AWD
254999.0,2012.0,18954.0,5.0,35.0,Hyundai,i10 1.1L iRDE ERA Special Edition,Petrol,Manual,Patna,White,First,Individual,1086 cc,68 bhp @ 5500 rpm,99.081 Nm @ 4500 rpm,FWD
598000.0,2015.0,58200.0,5.0,43.0,Hyundai,Verna Fluidic 1.6 VTVT SX AT,Petrol,Automatic,Navi Mumbai,Silver,First,Individual,1591 cc,121 bhp @ 6300 rpm,158 Nm @ 4200 rpm,FWD
850000.0,2018.0,83000.0,5.0,10.0,Mahindra,Bolero Power Plus ZLX [2016-2019],Diesel,Manual,Jalandhar,White,First,Individual,1493 cc,70 bhp @ 3600 rpm,195 Nm @ 1400 rpm,RWD
560000.0,2016.0,80000.0,5.0,40.0,Hyundai,Elite i20 Asta 1.4 (O) CRDi,Diesel,Manual,Ambala Cantt,White,Second,Individual,1396 cc,89 bhp @ 4000 rpm,220 Nm @ 1500 rpm,FWD
975000.0,2011.0,75000.0,5.0,63.0,Audi,A4 2.0 TDI (177bhp) Premium,Diesel,Automatic,Lucknow,Silver,First,Individual,1968 cc,177 bhp @ 4200 rpm,380 Nm @ 1750 rpm,FWD
2600000.0,2017.0,64000.0,5.0,50.0,Audi,A3 35 TDI Premium,Diesel,Automatic,Chennai,Blue,First,Individual,1968 cc,141 bhp @ 3500 rpm,320 Nm @ 1750 rpm,FWD
745000.0,2016.0,117048.0,5.0,55.0,Skoda,Rapid Ambition 1.6 TDI CR MT,Diesel,Manual,Hyderabad,Silver,First,Individual,1598 cc,105 bhp @ 4400 rpm,250 Nm @ 2500 rpm,FWD
495000.0,2017.0,47000.0,5.0,43.0,Hyundai,Grand i10 Asta 1.2 Kappa VTVT,Petrol,Manual,Delhi,Silver,First,Individual,1197 cc,81 bhp @ 6000 rpm,114 Nm @ 4000 rpm,FWD
2450000.0,2018.0,43290.0,5.0,50.0,Audi,A3 40 TFSI Premium Plus + sunroof,Petrol,Automatic,Pune,Blue,First,Individual,1798 cc,178 bhp @ 5100 rpm,250 Nm @ 150 rpm,FWD
250000.0,2013.0,70000.0,5.0,10.0,Honda,Brio E MT,Petrol,Manual,Dehradun,Grey,First,Individual,0,0,0,0
2850000.0,2016.0,7000.0,5.0,66.0,Mercedes-Benz,C-Class C 220 CDI Avantgarde,Diesel,Automatic,Delhi,White,First,Individual,2143 cc,168 bhp @ 3000 rpm,400 Nm @ 1400 rpm,RWD
925000.0,2016.0,136500.0,5.0,60.0,Mahindra,Scorpio S10,Diesel,Manual,Lucknow,White,First,Individual,2179 cc,120 bhp @ 4000 rpm,280 Nm @ 1800 rpm,RWD
1075000.0,2013.0,125000.0,5.0,80.0,Toyota,Fortuner 3.0 4x2 AT,Diesel,Automatic,Delhi,White,First,Individual,2982 cc,169 bhp @ 3600 rpm,360 Nm @ 1400 rpm,RWD
4085001.5,2019.0,42079.0,5.0,80.0,Mercedes-Benz,E-Class E 350 d Exclusive [2017-2019],Diesel,Automatic,Pune,Silver,First,Individual,2987 cc,255 bhp @ 3400 rpm,620 Nm @ 1600 rpm,RWD
2650000.0,2015.0,62645.0,5.0,10.0,Jaguar,XF 3.0 V6 Premium Luxury,Diesel,Automatic,Hyderabad,Bronze,First,Individual,0,0,0,0
1500000.0,2014.0,69000.0,5.0,65.0,Audi,A6 2.0 TDI Premium,Diesel,Automatic,Mohali,Blue,First,Individual,1968 cc,177 bhp @ 3750 rpm,380 Nm @ 1750 rpm,FWD
2800000.0,2011.0,70662.0,5.0,10.0,Jaguar,XF R 5.0 V8 Supercharged,Petrol,Automatic,Pune,Grey,Second,Individual,0,0,0,0
625000.0,2011.0,40000.0,5.0,90.0,Mitsubishi,Pajero SFX 2.8,Diesel,Manual,Mirzapur,White,Second,Individual,2835 cc,118 bhp @ 4000 rpm,292 Nm @ 2000 rpm,AWD
325000.0,2011.0,101347.0,5.0,45.0,Toyota,Etios G,Petrol,Manual,Pune,Red,Third,Individual,1496 cc,90 bhp @ 5600 rpm,132 Nm @ 3000 rpm,FWD
1485000.0,2021.0,36700.0,5.0,45.0,Mahindra,Marazzo M6 Plus 8 STR,Diesel,Manual,Chennai,White,First,Individual,1497 cc,121 bhp @ 3500 rpm,300 Nm @ 1750 rpm,FWD
1650000.0,2012.0,136500.0,5.0,75.0,Audi,A6 3.0 TDI quattro Premium,Diesel,Automatic,Lucknow,White,First,Individual,2967 cc,245 bhp @ 4000 rpm,500 Nm @ 1400 rpm,AWD
1800000.0,2014.0,76529.0,5.0,50.0,Audi,A3 35 TDI Premium,Diesel,Automatic,Pune,Blue,First,Individual,1968 cc,141 bhp @ 3500 rpm,320 Nm @ 1750 rpm,FWD
1290000.0,2014.0,85000.0,5.0,55.0,Toyota,Innova 2.5 VX 7 STR BS-III,Diesel,Manual,Bangalore,Silver,Second,Individual,2494 cc,100 bhp @ 3600 rpm,200 Nm @ 1400 rpm,RWD
600000.0,2016.0,99000.0,5.0,50.0,Nissan,Terrano XL D Plus,Diesel,Manual,Chennai,White,First,Individual,1461 cc,84 bhp @ 3750 rpm,200 Nm @ 1900 rpm,FWD
436000.0,2014.0,37959.0,5.0,43.0,Hyundai,Grand i10 Asta AT 1.2 Kappa VTVT [2013-2016],Petrol,Automatic,Delhi,White,Second,Individual,1197 cc,79 bhp @ 6000 rpm,112 Nm @ 4000 rpm,FWD
4085001.5,2021.0,60000.0,5.0,80.0,Toyota,Fortuner 2.8 4x4 AT [2016-2020],Diesel,Automatic,Chandigarh,White,First,Individual,2755 cc,174 bhp @ 3400 rpm,450 Nm @ 1600 rpm,AWD
270000.0,2017.0,27000.0,5.0,35.0,Datsun,Go T (O),Petrol,Manual,Lucknow,Silver,First,Individual,1198 cc,67 bhp @ 5000 rpm,104 Nm @ 4000 rpm,FWD
320000.0,2011.0,75000.0,5.0,60.0,Chevrolet,Cruze LTZ,Diesel,Manual,Kanpur,Purple,Second,Individual,1991 cc,150@4000,327@2600,0
1911000.0,2022.0,1300.0,5.0,50.0,Hyundai,Creta SX 1.4 Turbo 7 DCT,Petrol,Automatic,Delhi,Black,First,Individual,1353 cc,138 bhp @ 6000 rpm,242 Nm @ 1500 rpm,FWD
4085001.5,2020.0,21696.0,5.0,80.0,BMW,X5 xDrive30d xLine,Diesel,Automatic,Mumbai,Blue,First,Individual,2993 cc,262 bhp @ 4000 rpm,620 Nm @ 1500 rpm,AWD
3900000.0,2019.0,33000.0,5.0,66.0,Mercedes-Benz,C-Class C 220d Progressive [2018-2019],Diesel,Automatic,Delhi,Beige,First,Individual,1950 cc,192 bhp @ 3800 rpm,400 Nm @ 1600 rpm,RWD
2000000.0,2016.0,6000.0,5.0,60.0,Volvo,V40 D3 R-Design,Diesel,Automatic,Mumbai,Red,First,Individual,1984 cc,150 bhp @ 3500 rpm,350 Nm @ 1500 rpm,FWD
465000.0,2019.0,19000.0,5.0,35.0,Hyundai,Santro Sportz AMT [2018-2020],Petrol,Automatic,Kolkata,Gold,First,Individual,1086 cc,68 bhp @ 5500 rpm,99 Nm @ 4500 rpm,FWD
875000.0,2019.0,58618.0,5.0,40.0,Honda,City V,Petrol,Manual,Pune,Grey,First,Individual,1497 cc,117 bhp @ 6600 rpm,145 Nm @ 4600 rpm,FWD
3200000.0,2017.0,10500.0,5.0,44.0,MINI,Cooper S,Petrol,Automatic,Mumbai,Black,First,Individual,1998 cc,189 bhp @,280 Nm @ 1250 rpm,0
850000.0,2019.0,85641.0,5.0,60.0,Mahindra,TUV300 T6 Plus,Diesel,Manual,Bhopal,White,First,Commercial Registration,1493 cc,100 bhp @ 3750 rpm,240 Nm @ 1600 rpm,RWD
426999.0,2020.0,41669.0,5.0,28.0,Renault,Kwid 1.0 RXT AMT Opt,Petrol,Automatic,Zirakpur,Others,First,Individual,999 cc,67 bhp @ 5500 rpm,91 Nm @ 4250 rpm,FWD
4085001.5,2022.0,10000.0,5.0,90.0,Mercedes-Benz,GLE 300d 4MATIC LWB,Diesel,Automatic,Delhi,Blue,First,Individual,1950 cc,241 bhp @ 4200 rpm,500 Nm @ 1600 rpm,AWD
1035000.0,2018.0,36000.0,5.0,60.0,Hyundai,Creta 1.6 SX,Diesel,Manual,Patna,Grey,First,Individual,1582 cc,126 bhp @ 4000 rpm,265 Nm @ 1900 rpm,FWD
695000.0,2018.0,31000.0,5.0,37.0,Maruti Suzuki,DZire ZXi,Petrol,Manual,Mumbai,Grey,First,Individual,1197 cc,89 bhp @ 6000 rpm,113 Nm @ 4400 rpm,FWD
3675000.0,2020.0,37180.0,5.0,63.0,BMW,X1 sDrive20d xLine,Diesel,Automatic,Bangalore,White,First,Individual,1995 cc,184 bhp @ 4000 rpm,350 Nm @ 1750 rpm,RWD
1700000.0,2021.0,14000.0,5.0,57.0,Mahindra,Thar LX 4-STR Hard Top Diesel AT,Diesel,Automatic,Yamunanagar,Black,First,Individual,2184 cc,130 bhp @ 3750 rpm,300 Nm @ 1600 rpm,AWD
449000.0,2018.0,53512.0,5.0,35.0,Tata,Tiago Revotron XZ,Petrol,Manual,Hyderabad,Orange,Second,Individual,1199 cc,84 bhp @ 6000 rpm,114 Nm @ 3500 rpm,FWD
4085001.5,2022.0,4600.0,5.0,66.0,Mercedes-Benz,C-Class 220 CDI AT,Diesel,Automatic,Bangalore,White,UnRegistered Car,Individual,2148 cc,170@3700,410@2000,RWD
3950000.0,2021.0,40000.0,5.0,75.0,MG,Gloster Sharp 6 STR 2.0 Twin Turbo 4WD,Diesel,Automatic,Delhi,Silver,First,Individual,1996 cc,215 bhp @ 4000 rpm,480 Nm @ 1500 rpm,AWD
565000.0,2015.0,65000.0,5.0,45.0,Hyundai,Elite i20 Sportz 1.4,Diesel,Manual,Ludhiana,White,Second,Individual,1396 cc,89 bhp @ 4000 rpm,220 Nm @ 1500 rpm,FWD
3775000.0,2019.0,32963.0,5.0,63.0,BMW,X1 sDrive20d xLine,Diesel,Automatic,Bangalore,Black,First,Individual,1995 cc,184 bhp @ 4000 rpm,350 Nm @ 1750 rpm,RWD
1275000.0,2012.0,101000.0,5.0,80.0,Mercedes-Benz,E-Class E220 CDI Blue Efficiency,Diesel,Automatic,Surat,Brown,Second,Individual,2143 cc,231 bhp @ 3000 rpm,400 Nm @ 2800 rpm,RWD
375000.0,2018.0,14000.0,5.0,28.0,Renault,Kwid 1.0 RXT Edition,Petrol,Manual,Mumbai,Green,First,Individual,999 cc,67 bhp @ 5500 rpm,91 Nm @ 4250 rpm,FWD
949000.0,2018.0,50500.0,5.0,48.0,Maruti Suzuki,Vitara Brezza ZDi,Diesel,Manual,Dharwad,Blue,First,Individual,1248 cc,89 bhp @ 4000 rpm,200 Nm @ 1750 rpm,FWD
775000.0,2019.0,80849.0,5.0,37.0,Maruti Suzuki,Swift ZDi Plus,Diesel,Manual,Hyderabad,White,First,Individual,1248 cc,74 bhp @ 4000 rpm,190 Nm @ 2000 rpm,FWD
1800000.0,2014.0,19868.0,5.0,65.0,Audi,A6 2.0 TDI Premium Plus,Diesel,Automatic,Delhi,White,First,Individual,1968 cc,177 bhp @ 3750 rpm,380 Nm @ 1750 rpm,FWD
825000.0,2016.0,45000.0,5.0,40.0,Honda,City VX CVT,Petrol,Automatic,Mumbai,White,First,Individual,1497 cc,117 bhp @ 6600 rpm,145 Nm @ 4600 rpm,FWD
509999.0,2019.0,30858.0,5.0,35.0,Hyundai,Santro Magna [2018-2020],Petrol,Manual,Hyderabad,Silver,First,Individual,1086 cc,68 bhp @ 5500 rpm,99 Nm @ 4500 rpm,FWD
1350000.0,2018.0,56500.0,5.0,60.0,Mahindra,Scorpio S11 2WD 7 STR,Diesel,Manual,Lucknow,Black,First,Individual,2179 cc,140 bhp @ 3750 rpm,320 Nm @ 1500 rpm,RWD
650000.0,2020.0,37003.0,5.0,43.0,Hyundai,Grand i10 Sportz 1.2 Kappa VTVT [2016-2017],Petrol,Manual,Bangalore,Grey,First,Individual,1197 cc,81 bhp @ 6000 rpm,114 Nm @ 4000 rpm,FWD
1490000.0,2021.0,11000.0,5.0,40.0,Honda,City ZX Diesel,Diesel,Manual,Lucknow,White,First,Individual,1498 cc,99 bhp @ 3600 rpm,200 Nm @ 1750 rpm,FWD
545000.0,2016.0,53000.0,5.0,37.0,Maruti Suzuki,Baleno Sigma 1.2,Petrol,Manual,Jalandhar,White,First,Individual,1197 cc,83 bhp @ 6000 rpm,115 Nm @ 4000 rpm,FWD
2950000.0,2018.0,75000.0,5.0,57.0,BMW,3-Series 320d Luxury Line,Diesel,Automatic,Coimbatore,White,First,Individual,1995 cc,188 bhp @ 4000 rpm,400 Nm @ 1750 rpm,RWD
1150000.0,2010.0,120000.0,5.0,80.0,Mercedes-Benz,E-Class E350 CDI Avantgarde,Diesel,Automatic,Pune,Silver,First,Individual,2987 cc,231@3800,540@1600,RWD
1850000.0,2013.0,44087.0,5.0,64.0,Audi,Q3 2.0 TDI quattro Premium,Diesel,Automatic,Mumbai,White,First,Individual,1968 cc,174 bhp @ 4200 rpm,380 Nm @ 1750 rpm,AWD
3995000.0,2016.0,39000.0,5.0,10.0,BMW,X5 xDrive 30d,Diesel,Automatic,Mumbai,White,First,Individual,2993 cc,258 bhp @ 4000 rpm,560 Nm @ 1500 rpm,AWD
1750000.0,2014.0,59000.0,5.0,80.0,Mercedes-Benz,E-Class E250 CDI Avantgarde,Diesel,Automatic,Delhi,Brown,First,Individual,2143 cc,204 bhp @ 4200 rpm,500 Nm @ 1600 rpm,RWD
4085001.5,2017.0,45000.0,5.0,75.0,Audi,Q7 45 TDI Premium Plus,Diesel,Automatic,Mumbai,White,First,Individual,2967 cc,245 bhp @ 2910 rpm,600 Nm @ 1500 rpm,AWD
360000.0,2013.0,92000.0,5.0,41.0,Nissan,Sunny XV Diesel,Diesel,Manual,Lucknow,Grey,Second,Individual,1461 cc,85 bhp @ 3750 rpm,200 Nm @ 2000 rpm,FWD
625000.0,2019.0,48422.0,5.0,52.0,Ford,Ecosport Titanium 1.5L Ti-VCT,Petrol,Manual,Kolkata,Blue,First,Individual,1497 cc,121 bhp @ 6500 rpm,150 Nm @ 4500 rpm,FWD
4085001.5,2019.0,29000.0,5.0,57.0,BMW,3-Series 320d Luxury Line,Diesel,Automatic,Delhi,Blue,First,Individual,1995 cc,188 bhp @ 4000 rpm,400 Nm @ 1750 rpm,RWD
1698999.0,2021.0,37500.0,5.0,57.0,Mahindra,Thar LX 4-STR Hard Top Diesel MT,Diesel,Manual,Dehradun,Brown,First,Individual,2184 cc,130 bhp @ 3750 rpm,300 Nm @ 1600 rpm,AWD
484999.0,2018.0,62000.0,5.0,37.0,Maruti Suzuki,Baleno Delta 1.2,Petrol,Manual,Faridabad,Silver,Second,Individual,1197 cc,83 bhp @ 6000 rpm,115 Nm @ 4000 rpm,FWD
4085001.5,2020.0,17000.0,5.0,54.0,Audi,A4 30 TFSI Premium Plus,Petrol,Automatic,Pune,White,First,Individual,1395 cc,148 bhp @ 5000 rpm,250 Nm @ 1500 rpm,FWD
800000.0,2017.0,76642.0,5.0,45.0,Maruti Suzuki,Ertiga VXI CNG,CNG,Manual,Mumbai,Silver,First,Individual,1373 cc,94 bhp @ 6000 rpm,130 Nm @ 4000 rpm,FWD
1275000.0,2019.0,44000.0,5.0,55.0,Hyundai,Creta SX 1.6 (O) Petrol,Petrol,Manual,Delhi,Grey,First,Individual,1591 cc,122 bhp @ 6400 rpm,151 Nm @ 4850 rpm,FWD
4085001.5,2018.0,20000.0,5.0,54.0,Porsche,718 Boxster,Petrol,Automatic,Delhi,Yellow,First,Individual,1988 cc,295 bhp @ 6500 rpm,380 Nm @ 2150 rpm,RWD
1375000.0,2013.0,102000.0,5.0,57.0,BMW,3-Series 320d Luxury Line,Diesel,Automatic,Bangalore,White,Second,Individual,1995 cc,188 bhp @ 4000 rpm,400 Nm @ 1750 rpm,RWD
1700000.0,2022.0,9000.0,5.0,50.0,Hyundai,Creta SX 1.5 Diesel [2020-2022],Diesel,Manual,Raipur,Black,First,Individual,1493 cc,113 bhp @ 4000 rpm,250 Nm @ 1500 rpm,FWD
500000.0,2013.0,135000.0,5.0,70.0,Mahindra,XUV500 W6 2013,Diesel,Manual,Varanasi,Black,First,Individual,2179 cc,140 bhp @ 3750 rpm,330 Nm @ 2800 rpm,FWD
4085001.5,2020.0,14500.0,5.0,66.0,Mercedes-Benz,GLC 220d 4MATIC Progressive [2019-2021],Diesel,Automatic,Pune,Silver,First,Individual,1950 cc,192 bhp @ 3800 rpm,400 Nm @ 1600 rpm,AWD
715000.0,2019.0,31552.0,5.0,37.0,Maruti Suzuki,DZire VXi AMT,Petrol,Automatic,Mumbai,Brown,First,Individual,1197 cc,82 bhp @ 6000 rpm,113 Nm @ 4200 rpm,FWD
380000.0,2016.0,70000.0,5.0,35.0,Maruti Suzuki,Wagon R VXI+ AMT,Petrol,Automatic,Ahmedabad,Grey,First,Individual,998 cc,67 bhp @ 6200 rpm,90 Nm @ 3500 rpm,FWD
375000.0,2016.0,35134.0,5.0,35.0,Honda,Brio E MT,Petrol,Manual,Delhi,Silver,First,Individual,1198 cc,87 bhp @ 6000 rpm,109 Nm @ 4500 rpm,FWD
